6	15	17	18	22	23	38	40	43	45	53	56	74	86	87	88	91	94	97	98
3	4	5	26	32	37	40	44	49	50	54	63	64	67	73	74	89	96	97	99
8	12	16	17	24	28	30	31	35	36	47	56	60	63	74	80	82	88	91	92
2	5	9	25	28	41	44	50	58	64	67	73	78	79	83	85	93	95	97	98
8	11	13	16	19	22	23	25	48	51	56	61	66	74	78	80	85	90	92	95
7	14	16	20	27	30	35	45	52	53	56	63	76	81	83	89	91	92	94	96
2	4	12	14	17	22	26	40	41	42	43	45	47	60	67	68	76	87	88	93
0	6	14	26	27	30	34	35	40	51	53	55	60	61	64	68	70	74	84	88
9	14	19	20	23	24	25	27	31	32	33	36	41	43	44	49	61	62	66	81
1	3	18	24	33	36	41	47	48	52	54	57	65	69	74	78	82	91	92	99
3	5	6	9	11	16	21	29	37	38	47	51	54	66	68	69	84	85	93	98
1	7	8	11	14	18	21	23	27	31	39	45	58	69	72	79	83	86	92	98
4	14	16	17	23	26	33	36	38	44	54	57	62	66	76	78	88	92	94	99
3	7	9	14	18	25	26	36	46	49	50	62	64	75	76	85	89	91	94	98
3	5	6	8	22	23	24	25	28	32	45	46	53	54	57	71	78	82	88	94
0	1	14	15	24	29	30	34	45	55	58	69	72	73	76	83	86	94	95	98
0	12	13	17	30	33	38	39	41	44	46	47	66	80	81	83	89	90	91	94
11	24	27	30	36	39	44	46	50	53	55	59	61	63	66	69	73	81	90	94
0	8	9	11	16	20	25	31	35	39	45	47	52	64	68	70	74	87	90	93
11	14	18	30	39	41	50	59	69	71	73	74	81	83	91	92	93	94	98	99
11	13	17	24	28	40	41	42	43	46	48	49	53	57	61	71	87	92	96	99
1	11	15	26	27	37	38	39	48	57	59	64	73	76	78	85	87	94	95	98
0	6	7	10	18	22	29	30	31	48	50	52	55	56	61	67	68	80	86	96
0	2	5	7	16	27	28	31	32	38	41	49	56	76	80	83	85	89	91	98
7	21	24	29	33	36	41	45	46	53	63	67	71	72	81	83	84	86	87	94
2	3	4	7	9	15	20	26	30	37	38	43	47	51	55	67	77	85	86	87
0	6	12	17	20	22	30	36	41	42	50	55	77	81	86	88	91	93	95	98
14	16	23	30	33	39	43	47	52	63	65	67	68	74	83	86	87	92	94	97
1	6	14	21	22	42	47	48	49	52	53	59	62	64	69	79	85	88	90	93
0	4	11	13	30	37	40	43	44	45	50	51	61	65	71	74	76	79	83	85
2	3	4	8	11	12	16	19	22	25	42	45	50	55	57	65	68	81	88	95
2	4	7	10	13	23	25	30	31	36	44	45	47	51	58	60	63	71	84	92
1	14	19	24	26	33	38	42	45	47	51	59	60	61	64	71	87	96	98	99
6	15	17	24	30	42	43	47	51	53	54	59	67	83	85	87	93	96	98	99
11	17	23	28	30	33	41	45	46	47	51	57	60	66	76	77	84	86	94	95
1	11	17	25	33	41	44	48	50	56	59	60	63	64	67	68	76	83	86	88
17	20	24	25	26	31	32	34	37	52	55	57	62	66	73	80	88	92	93	94
0	8	14	22	23	25	26	27	31	34	35	36	55	58	64	66	67	81	85	91
5	13	21	27	29	35	42	48	51	55	58	60	61	62	63	70	86	89	90	92
1	7	14	19	20	28	34	43	49	52	53	54	69	74	77	81	82	84	90	94
7	13	14	21	23	26	37	42	46	47	54	59	60	67	72	83	84	88	90	94
1	16	20	23	27	41	44	48	53	55	57	69	72	79	84	85	86	87	91	94
3	6	9	15	18	19	22	24	32	42	51	62	64	65	70	73	75	86	94	95
1	5	8	16	31	34	38	39	43	44	45	49	50	51	55	57	63	85	92	97
2	18	26	27	38	39	45	46	51	55	63	64	68	70	72	73	76	84	89	96
2	4	6	10	16	26	28	32	34	38	39	42	53	62	69	82	89	90	92	97
2	6	7	11	12	21	27	28	38	48	51	56	58	60	66	67	77	90	91	95
1	2	3	5	12	16	19	20	27	30	33	39	49	51	59	68	74	80	82	83
4	9	11	13	21	24	35	47	48	57	62	64	70	72	76	85	89	91	94	95
5	24	25	26	29	30	32	35	45	58	61	72	77	85	86	91	92	95	97	99
7	10	17	20	23	31	33	35	37	41	44	49	50	53	64	65	68	70	71	85
0	1	2	3	4	9	10	15	23	25	28	34	41	48	54	72	76	86	87	93
1	9	10	12	15	20	21	25	29	40	55	68	72	75	77	78	82	87	88	97
6	13	18	22	26	30	33	34	36	38	40	45	53	54	61	62	64	69	75	91
1	9	18	25	28	32	35	41	43	44	48	53	59	61	62	67	85	86	90	97
0	1	6	13	16	19	20	29	39	40	49	50	65	77	79	80	89	92	94	98
1	13	16	21	22	23	30	35	39	53	61	62	63	65	66	67	72	75	81	92
7	18	25	30	32	41	44	52	56	58	59	61	71	72	79	82	86	88	96	98
0	9	10	15	18	24	37	47	51	57	58	60	61	63	67	74	78	88	94	97
4	11	13	17	27	31	32	34	36	37	38	41	52	71	81	83	84	87	88	91
1	7	11	13	17	25	27	29	32	44	48	49	50	71	74	76	80	88	90	91
2	9	10	17	19	23	26	30	31	32	38	39	40	47	56	63	72	84	88	92
3	4	7	8	11	21	31	35	39	45	46	47	53	56	59	64	80	82	83	92
0	2	14	23	25	30	31	36	37	42	45	46	48	64	65	66	67	73	74	99
2	11	12	14	15	23	29	32	33	41	53	56	60	63	65	74	82	83	90	92
2	3	5	8	25	29	36	38	41	45	50	52	55	64	69	73	79	81	82	87
2	9	10	11	12	19	21	27	29	31	35	47	48	56	61	74	75	77	84	94
0	2	3	9	10	15	27	34	35	40	59	69	70	71	73	75	82	89	91	99
8	12	14	20	21	24	27	30	35	36	43	58	59	77	82	84	85	86	88	95
6	8	19	26	30	33	44	45	50	54	58	60	64	65	66	69	76	81	85	90
2	6	8	11	25	26	28	32	39	40	41	59	64	67	69	70	76	81	84	95
0	8	12	23	26	34	45	48	51	52	62	66	68	69	71	77	82	86	92	94
1	3	7	8	9	12	14	20	29	37	38	40	41	46	56	63	68	83	96	97
3	7	22	24	27	29	38	39	41	45	48	54	59	62	65	67	71	78	79	86
3	5	17	24	31	34	43	45	46	47	49	52	57	58	59	74	84	86	88	97
10	13	17	21	26	28	36	37	38	41	43	44	47	60	65	76	78	80	84	90
3	5	10	15	16	17	19	21	37	38	41	44	49	51	52	76	84	85	94	99
9	10	12	23	24	27	42	43	45	47	48	55	62	69	70	75	80	90	94	98
2	6	7	10	12	21	27	29	40	42	45	49	51	58	71	74	76	79	86	96
2	13	21	32	34	38	42	45	48	52	53	57	62	66	71	75	79	86	92	95
7	13	15	20	21	22	24	25	27	38	47	48	55	63	65	67	71	73	85	99
5	13	27	33	37	41	48	49	53	54	58	59	60	68	78	80	84	86	95	97
6	7	16	20	22	30	33	35	41	47	50	53	54	55	59	71	80	87	89	91
3	10	18	19	29	32	42	44	50	54	55	64	65	69	74	80	81	82	87	91
3	10	12	15	20	25	29	32	41	48	52	53	54	58	69	77	79	81	82	88
2	6	8	10	11	13	23	24	33	43	49	51	55	65	66	71	75	85	89	93
4	10	14	15	16	20	28	30	43	50	51	56	57	60	62	65	78	83	92	95
4	10	14	19	24	25	30	40	46	51	56	66	79	84	87	89	90	92	93	99
7	13	14	24	25	31	35	38	44	51	54	55	60	63	68	82	89	94	96	98
5	18	22	26	32	33	38	45	47	48	53	54	58	69	76	78	80	81	82	83
14	15	25	36	38	41	45	46	50	51	59	60	62	66	74	81	85	87	95	99
3	5	22	33	34	39	40	41	42	43	45	46	50	57	64	70	76	79	85	99
3	6	17	24	26	37	43	47	49	57	59	60	67	73	75	87	88	92	93	96
2	4	6	7	8	21	23	26	35	40	48	56	59	65	73	81	82	85	88	98
0	9	10	12	22	24	26	33	40	41	43	45	49	60	77	81	84	85	91	98
10	18	24	25	29	38	39	43	45	49	50	55	58	63	66	70	82	85	90	93
7	9	15	18	20	23	25	26	29	37	38	39	48	50	52	54	55	79	89	96
4	7	11	12	25	33	34	39	45	48	50	51	56	73	78	81	84	85	90	94
6	8	9	18	19	27	28	46	48	51	52	60	66	73	75	81	83	86	87	95
4	9	10	11	12	28	36	39	43	50	51	63	64	67	69	71	75	76	79	97
4	6	12	28	30	43	44	45	49	51	55	62	65	66	73	79	81	88	92	98
1	5	15	17	18	24	26	27	29	32	33	34	37	38	42	47	50	70	72	93
1	10	19	20	24	32	38	40	42	48	50	59	66	68	77	82	85	91	95	98
4	8	16	17	23	30	38	44	51	54	57	59	62	63	66	81	84	86	88	90
6	13	24	31	36	51	52	53	54	55	56	62	63	66	70	72	86	89	93	98
5	8	11	14	29	35	45	48	53	55	61	65	67	68	73	74	75	79	86	96
0	1	23	25	26	29	33	37	38	42	48	56	62	65	66	68	83	89	92	94
2	4	11	13	16	32	33	43	50	55	58	60	61	69	73	80	82	83	92	98
1	8	12	18	25	27	29	41	49	61	62	70	74	80	81	83	86	91	95	98
6	9	11	13	15	18	19	26	30	33	47	52	53	59	69	78	81	83	85	96
12	15	24	40	45	47	49	54	55	59	63	64	69	73	77	80	81	84	87	96
1	9	14	15	29	39	41	43	45	46	49	60	61	65	67	71	76	82	89	92
12	15	17	21	22	24	30	31	34	38	62	70	72	76	77	81	87	89	92	94
1	17	23	29	30	35	36	43	51	52	57	59	63	65	76	82	86	95	96	99
0	1	13	14	15	19	20	23	25	27	40	46	53	55	57	69	77	79	83	89
4	11	23	24	25	39	42	43	53	54	55	59	65	68	75	78	91	94	95	96
0	13	14	22	27	29	34	36	47	53	56	61	65	66	69	73	77	89	97	98
4	6	10	12	14	35	41	48	51	57	60	62	69	71	76	81	84	86	91	92
12	13	14	19	26	30	34	35	38	46	52	53	55	56	57	67	71	73	91	95
1	3	4	6	11	15	21	22	28	32	43	44	47	51	52	57	63	73	84	88
0	5	11	12	17	23	26	31	33	35	41	58	63	68	69	72	76	83	91	92
2	19	25	29	39	43	45	51	56	57	63	64	75	77	82	83	84	91	92	98
0	5	9	15	21	30	31	41	47	49	50	53	55	65	72	75	76	82	89	91
1	3	5	16	19	22	29	33	34	39	42	43	54	71	77	80	83	88	89	98
0	4	11	12	17	18	27	33	37	39	42	44	48	51	59	85	91	94	97	98
2	11	23	25	30	33	35	38	39	48	50	52	58	61	64	65	73	83	84	99
1	7	16	24	33	34	40	45	48	51	54	55	56	64	71	72	74	76	77	95
2	6	17	19	24	25	26	28	37	41	49	50	63	71	72	78	82	93	95	97
0	1	8	10	12	18	25	26	30	35	44	55	61	62	65	67	69	84	85	93
9	14	24	28	33	40	41	42	48	54	59	62	64	65	73	74	79	84	96	97
0	4	16	19	21	24	27	29	31	45	50	58	72	86	88	92	93	94	95	96
19	21	27	31	37	40	47	48	51	56	58	60	66	72	73	78	81	83	94	98
4	5	11	17	21	23	24	25	27	38	40	62	64	68	69	88	90	94	96	97
3	7	12	20	23	27	28	31	36	42	44	55	58	76	79	80	83	84	88	93
0	1	21	25	26	30	33	39	47	54	57	62	64	71	78	86	90	92	94	95
20	21	29	31	32	34	35	37	46	47	48	49	51	52	74	77	79	81	83	86
0	1	16	17	22	23	25	29	30	42	46	49	51	53	81	83	84	87	88	90
2	6	7	9	13	14	18	25	27	36	47	50	53	68	69	75	79	80	88	90
5	6	10	17	23	34	35	44	53	54	56	61	65	68	69	75	77	80	86	88
6	11	13	15	20	22	24	28	44	49	54	59	61	66	70	74	86	95	96	97
9	13	18	22	28	33	34	37	41	46	48	62	63	65	72	76	77	85	87	93
4	8	12	14	16	25	28	36	42	45	48	49	51	52	53	54	61	66	81	92
3	4	12	14	16	17	19	23	33	34	35	38	48	51	58	66	78	84	93	97
8	11	12	13	14	24	26	36	37	38	42	52	54	57	58	61	90	91	92	99
1	7	12	14	16	25	33	55	57	59	64	65	66	68	76	77	78	85	92	93
1	8	10	16	19	25	31	34	37	38	43	47	68	70	80	83	85	89	91	99
12	20	23	27	29	32	33	35	38	56	58	66	74	76	79	82	84	90	93	97
1	4	15	16	19	38	40	48	59	61	62	64	74	75	82	83	87	88	89	96
5	7	9	11	15	26	39	45	56	60	61	62	64	70	73	80	81	82	85	96
1	14	22	29	31	34	37	39	40	67	68	71	72	74	83	84	88	90	91	99
6	16	17	27	30	38	40	44	45	46	49	50	55	59	62	67	70	88	89	96
9	10	28	33	41	44	47	48	49	57	64	71	74	75	76	80	81	85	86	99
5	6	11	17	23	25	32	37	41	44	49	58	59	62	65	67	76	80	89	99
5	10	11	14	17	28	32	33	38	39	46	64	65	70	71	74	77	80	81	90
3	7	8	11	17	29	31	37	43	44	59	60	66	68	69	77	87	90	95	96
3	4	8	13	32	38	39	41	50	53	55	57	64	76	77	85	88	90	94	97
6	7	14	20	35	40	41	47	49	57	60	66	70	76	77	79	83	84	86	98
3	9	13	15	20	26	32	38	41	44	46	47	50	59	60	61	64	70	87	97
3	6	8	9	12	15	22	27	37	40	43	44	46	47	54	61	80	89	96	99
1	5	15	17	22	23	28	31	41	44	47	54	55	56	57	67	71	72	78	82
1	5	8	9	14	16	23	28	47	50	54	56	65	66	70	74	75	90	96	99
8	14	20	31	39	42	43	54	55	56	62	64	65	67	69	73	74	85	92	98
2	6	9	13	14	22	28	33	36	42	44	47	52	53	61	62	64	77	82	99
9	12	18	21	22	35	43	46	52	59	60	72	74	75	76	77	82	95	96	99
5	12	15	25	34	43	45	48	54	60	61	65	68	70	72	78	79	80	87	95
5	7	18	21	23	27	32	33	39	42	58	65	72	75	76	77	78	83	91	94
8	12	16	23	24	26	27	30	36	45	48	49	56	62	69	72	73	74	81	87
10	24	25	28	34	37	41	44	45	46	48	49	51	55	66	78	84	91	94	98
4	10	11	24	32	33	34	38	43	50	53	62	65	75	79	89	92	96	97	99
5	6	16	17	25	26	32	39	43	48	52	58	72	75	83	92	94	95	97	99
2	6	8	10	15	18	21	23	24	33	41	43	45	55	64	65	67	74	81	90
3	14	15	16	23	29	32	33	34	36	41	44	49	54	60	64	65	66	78	99
5	12	14	16	20	23	24	25	28	29	32	33	42	46	49	52	64	68	87	92
2	6	10	26	28	31	37	41	42	45	58	61	68	69	71	74	78	85	94	97
1	5	7	19	21	22	27	35	42	56	60	62	64	67	68	71	86	93	94	96
1	4	20	33	40	49	52	56	59	64	66	75	78	81	84	85	91	92	94	98
5	20	21	24	36	41	50	55	57	62	63	64	65	74	79	81	83	85	87	91
0	11	15	19	22	24	25	26	27	32	34	38	41	48	51	53	69	70	80	87
1	4	7	10	12	17	20	22	23	33	41	49	53	59	63	68	69	73	87	99
12	25	33	34	35	36	40	45	47	56	57	64	70	72	78	79	94	97	98	99
5	6	12	13	15	43	44	47	54	61	66	67	73	78	85	87	90	91	92	96
13	15	16	19	34	35	40	45	47	50	67	70	77	78	82	83	87	92	95	96
4	7	11	12	16	19	20	22	30	33	36	47	48	49	60	63	68	78	81	91
3	6	12	13	14	17	19	20	26	32	44	45	50	51	58	62	83	84	92	93
4	5	13	15	20	22	24	30	35	48	64	67	69	75	83	84	87	90	91	95
9	20	26	32	36	37	42	48	52	54	55	58	70	74	84	85	90	97	98	99
4	11	29	38	39	44	46	48	49	51	60	71	72	73	76	77	84	87	88	89
7	8	10	24	25	28	29	32	34	35	39	54	55	56	58	73	83	87	88	98
1	4	6	9	13	22	23	27	29	33	35	45	50	53	55	65	70	76	87	97
12	14	27	32	42	49	50	52	61	66	68	72	76	77	78	86	90	92	94	96
0	8	15	16	24	32	37	41	43	48	49	54	55	60	70	82	87	91	95	98
3	4	9	12	15	18	22	33	36	42	43	48	55	58	68	69	75	76	93	95
7	9	12	14	18	20	22	37	41	43	44	53	55	71	73	74	78	84	90	97
0	4	11	13	20	25	29	39	40	42	44	53	54	62	65	82	86	90	93	96
1	5	10	12	16	18	22	31	38	42	44	48	52	66	69	74	81	82	86	89
4	14	27	29	30	31	35	46	47	48	53	56	58	60	71	78	80	88	89	94
7	9	14	25	38	42	48	50	55	57	59	64	65	67	85	91	92	95	97	99
0	14	15	25	26	30	32	43	47	49	53	62	65	66	69	72	76	85	94	98
9	13	21	23	25	30	34	36	37	38	47	53	57	61	72	73	74	85	87	88
1	2	4	6	10	12	17	21	22	24	48	52	54	62	66	72	76	77	95	99
1	2	3	4	10	21	23	29	33	43	49	50	51	60	66	70	74	77	78	80
0	11	15	23	32	33	34	47	50	56	65	66	68	70	71	72	73	75	77	97
2	7	12	20	28	32	34	36	37	39	48	54	58	65	73	77	90	92	98	99
4	8	12	14	22	32	39	40	52	62	66	67	68	74	76	86	88	89	91	93
17	22	23	27	37	39	42	49	55	58	59	63	64	73	77	78	79	80	87	94
0	3	9	11	12	25	29	31	32	46	54	60	63	66	67	68	72	75	82	84
4	13	20	24	26	32	36	37	47	50	51	56	58	61	62	67	68	90	92	94
0	7	11	16	24	28	33	34	37	42	44	47	50	54	61	64	80	92	93	95
9	11	12	14	16	35	36	44	52	53	54	61	64	69	84	92	94	97	98	99
0	19	26	31	32	36	41	48	49	52	53	57	59	78	79	83	85	86	93	96
10	21	25	26	29	33	39	48	49	52	53	57	58	59	63	68	73	76	77	81
4	9	18	29	30	33	41	43	48	53	58	60	69	74	76	85	86	88	90	95
12	13	14	17	19	20	29	36	38	48	62	69	74	76	78	80	83	93	97	99
3	10	17	20	22	38	46	48	49	50	51	55	57	61	69	71	72	85	89	96
2	7	11	15	19	21	28	35	36	38	40	43	54	60	63	64	72	73	85	91
3	10	23	27	28	32	33	35	38	40	48	54	56	57	59	67	69	83	91	95
0	1	10	12	29	30	32	34	35	36	39	43	46	55	58	61	69	71	95	97
4	6	11	21	26	29	35	39	40	42	57	60	65	70	74	76	78	84	89	92
3	6	15	22	23	42	44	50	51	55	63	65	69	70	90	93	94	95	97	99
2	3	5	6	10	20	22	25	42	45	59	61	65	71	74	77	79	85	96	97
0	4	8	15	18	19	20	41	42	47	54	55	60	71	76	89	93	97	98	99
10	14	20	22	23	25	32	33	34	42	43	51	65	71	75	84	85	87	90	91
3	5	7	25	26	29	30	41	45	47	56	59	62	76	77	78	82	84	90	99
4	6	8	12	14	33	37	47	50	55	60	61	67	71	72	78	82	87	92	94
3	5	14	17	21	35	39	44	47	48	50	52	64	67	68	78	94	96	98	99
1	5	7	16	20	25	30	35	36	51	58	59	62	73	79	81	86	87	91	94
2	3	10	22	23	33	45	49	53	57	61	63	64	65	72	82	84	90	95	99
1	2	7	14	17	21	30	32	34	36	49	50	52	53	61	64	71	74	76	80
1	11	15	17	18	20	21	31	36	44	55	56	59	60	61	66	69	77	87	98
5	7	19	27	30	39	40	45	47	48	49	50	51	54	60	61	64	81	82	91
1	7	14	17	23	26	29	31	33	35	36	47	48	51	61	69	71	81	82	91
4	5	10	23	26	38	46	49	50	52	61	63	75	76	81	82	85	86	97	98
1	5	14	17	19	21	23	27	35	37	39	43	44	50	55	64	68	71	92	96
3	6	15	16	22	31	43	50	51	58	64	70	73	74	77	78	82	92	93	96
1	8	15	20	29	34	40	41	44	52	53	54	57	67	70	84	87	91	94	95
3	5	6	15	16	18	25	26	27	33	39	43	49	61	64	65	70	72	74	99
3	4	17	18	20	22	24	25	30	34	41	50	55	62	65	76	81	85	86	99
3	8	12	24	25	30	36	37	42	44	47	49	50	52	54	59	70	82	85	91
7	9	12	18	22	23	28	37	49	50	55	58	67	71	73	76	83	94	95	96
6	8	18	19	23	27	28	29	45	46	54	63	72	76	77	78	80	89	93	96
1	7	8	11	24	26	32	38	39	43	46	51	54	63	66	70	80	90	92	95
12	18	23	25	26	27	34	35	36	37	61	63	65	73	78	79	82	86	95	96
12	14	15	17	21	32	34	37	42	44	48	55	56	74	78	82	90	93	95	97
8	12	13	24	27	30	31	34	37	38	39	46	47	59	63	66	67	71	85	88
3	14	16	17	18	30	41	46	47	52	59	61	62	68	69	75	79	84	96	99
7	8	12	13	24	26	27	48	49	54	57	58	59	62	66	71	81	88	90	97
5	6	12	13	19	20	21	24	30	54	55	59	72	76	77	82	84	91	95	97
10	14	25	41	45	48	55	61	64	65	70	72	73	82	85	88	94	96	97	98
0	2	3	5	17	19	22	31	33	38	41	49	56	58	71	84	87	90	92	96
0	4	7	15	21	27	38	39	54	55	58	71	74	75	85	88	90	91	94	95
0	1	11	15	19	20	24	27	34	41	47	62	63	66	68	71	75	85	91	94
1	2	3	10	24	27	32	52	53	62	70	72	78	79	80	87	91	94	97	98
4	19	24	28	34	35	37	46	47	49	58	59	71	81	86	88	89	93	97	98
9	14	15	30	47	52	57	60	64	66	68	73	74	76	78	79	81	88	91	97
2	8	12	15	19	20	42	44	55	56	65	67	73	75	76	79	85	88	94	99
6	7	9	14	24	31	37	42	43	52	54	60	64	65	74	82	84	85	90	95
0	7	15	24	37	39	42	46	56	61	62	64	65	68	72	76	78	79	80	86
5	13	19	25	31	32	36	41	48	52	55	70	72	73	76	79	83	88	89	96
11	14	21	29	36	43	45	51	53	56	57	62	64	67	68	70	81	90	91	97
3	9	11	20	23	25	26	27	38	43	45	56	60	68	72	73	80	89	91	92
2	3	8	12	16	18	22	28	29	43	48	53	63	68	75	76	91	93	96	97
2	8	11	17	18	22	32	35	39	40	45	46	53	55	62	65	68	76	91	99
1	17	20	22	23	25	27	28	49	51	58	64	67	68	71	74	76	84	92	95
3	14	19	22	35	43	52	54	56	57	67	71	79	83	84	87	90	91	96	99
0	3	11	16	20	22	23	24	25	33	37	39	43	47	69	72	84	86	87	93
0	1	2	10	21	23	31	34	36	50	52	59	66	70	71	72	78	85	90	94
1	12	19	23	25	29	34	35	36	42	44	45	48	56	60	63	66	69	85	94
1	4	13	15	21	30	32	37	43	50	57	59	60	62	76	79	82	92	93	94
0	3	5	12	34	40	41	48	49	54	60	61	62	65	67	74	78	86	93	96
6	13	16	30	41	48	55	56	60	61	64	65	66	73	75	81	88	89	94	97
2	6	10	14	16	18	20	23	24	32	39	42	44	46	51	66	70	78	85	99
1	7	10	32	36	39	40	43	46	58	59	61	69	74	78	80	83	86	95	99
10	12	13	14	25	29	36	41	45	50	51	54	57	63	66	76	80	83	84	96
0	9	13	14	16	22	32	33	38	39	43	49	51	76	79	82	89	90	93	95
0	3	11	27	30	31	33	45	53	54	55	64	65	74	81	89	90	91	94	96
2	9	10	16	24	26	27	29	32	33	35	42	48	61	65	75	82	86	95	98
1	2	3	8	14	23	29	33	34	38	43	44	49	52	55	62	65	71	74	94
1	2	10	12	14	18	40	45	46	47	50	53	59	75	77	79	82	85	92	95
6	16	18	25	26	27	29	30	39	42	44	48	50	58	62	82	89	94	97	98
4	17	21	32	36	46	47	54	57	58	60	61	67	70	81	83	94	95	97	98
2	10	12	16	20	31	40	43	47	48	50	51	54	61	63	67	75	86	91	98
19	22	23	30	34	35	37	44	49	51	54	55	68	72	76	78	83	85	90	92
4	7	17	19	47	49	50	51	54	55	57	58	73	75	81	82	86	88	89	96
3	11	12	13	15	22	24	32	34	39	42	43	51	52	64	65	77	80	92	93
4	6	8	18	26	27	43	44	45	54	56	57	62	69	70	73	74	89	93	97
0	4	7	9	15	19	22	27	35	37	46	59	63	64	68	75	77	78	87	99
2	4	6	7	12	20	40	41	42	55	64	68	70	74	76	82	90	94	97	99
1	4	12	15	22	25	26	33	36	41	48	52	63	71	73	79	80	85	92	95
12	18	19	21	22	36	40	43	46	49	50	51	61	62	63	64	72	75	78	79
3	9	16	18	35	39	41	43	44	45	46	47	51	53	56	71	77	84	92	94
10	13	18	23	33	38	47	54	55	58	59	63	64	67	71	89	91	94	98	99
1	2	6	19	25	28	39	43	44	45	51	56	59	70	78	85	86	92	93	95
2	4	6	11	17	21	31	35	38	44	48	49	52	54	67	69	78	86	93	94
3	5	6	9	10	13	15	23	25	33	42	45	46	62	75	79	82	83	84	96
4	11	22	29	30	31	33	34	46	53	61	82	83	87	90	93	94	96	98	99
4	9	13	16	21	25	27	28	33	46	49	51	65	67	80	81	82	85	96	99
11	24	25	28	31	40	42	47	48	51	52	54	56	65	67	70	75	81	86	92
